Time,SensorTimestamp,Value,Sensor
294,1.13735113E14,361928.0,MAX86915 RED
295,1.13735121E14,370035.0,MAX86915 IR
295,1.13735121E14,361905.0,MAX86915 RED
296,1.1373513E14,370087.0,MAX86915 IR
296,1.1373513E14,361984.0,MAX86915 RED
297,1.13735138E14,370134.0,MAX86915 IR
297,1.13735138E14,361963.0,MAX86915 RED
298,1.13735146E14,370165.0,MAX86915 IR
298,1.13735146E14,361979.0,MAX86915 RED
299,1.13735163E14,370161.0,MAX86915 IR
299,1.13735163E14,362027.0,MAX86915 RED
300,1.13735172E14,370189.0,MAX86915 IR
300,1.13735172E14,361996.0,MAX86915 RED
301,1.1373518E14,370181.0,MAX86915 IR
301,1.1373518E14,361962.0,MAX86915 RED
302,1.13735188E14,370200.0,MAX86915 IR
302,1.13735188E14,362010.0,MAX86915 RED
303,1.13735197E14,370215.0,MAX86915 IR
303,1.13735197E14,362011.0,MAX86915 RED
304,1.13735214E14,370240.0,MAX86915 IR
304,1.13735214E14,362035.0,MAX86915 RED
305,1.13735222E14,370218.0,MAX86915 IR
305,1.13735222E14,362022.0,MAX86915 RED
306,1.1373523E14,370237.0,MAX86915 IR
306,1.1373523E14,361978.0,MAX86915 RED
307,1.13735239E14,370217.0,MAX86915 IR
307,1.13735239E14,361963.0,MAX86915 RED
308,1.13735247E14,370239.0,MAX86915 IR
308,1.13735247E14,362002.0,MAX86915 RED
309,1.13735264E14,370197.0,MAX86915 IR
309,1.13735264E14,361932.0,MAX86915 RED
310,1.13735272E14,370213.0,MAX86915 IR
310,1.13735272E14,361988.0,MAX86915 RED
311,1.13735281E14,370257.0,MAX86915 IR
311,1.13735281E14,361985.0,MAX86915 RED
312,1.13735289E14,370272.0,MAX86915 IR
312,1.13735289E14,362034.0,MAX86915 RED
313,1.13735297E14,370282.0,MAX86915 IR
313,1.13735297E14,362033.0,MAX86915 RED
314,1.13735314E14,370318.0,MAX86915 IR
314,1.13735314E14,362038.0,MAX86915 RED
315,1.13735323E14,370317.0,MAX86915 IR
315,1.13735323E14,362082.0,MAX86915 RED
316,1.13735331E14,370376.0,MAX86915 IR
316,1.13735331E14,362124.0,MAX86915 RED
317,1.13735339E14,370398.0,MAX86915 IR
317,1.13735339E14,362135.0,MAX86915 RED
318,1.13735348E14,370462.0,MAX86915 IR
318,1.13735348E14,362149.0,MAX86915 RED
319,1.13735356E14,370517.0,MAX86915 IR
319,1.13735356E14,362244.0,MAX86915 RED
320,1.13735373E14,370585.0,MAX86915 IR
320,1.13735373E14,362250.0,MAX86915 RED
321,1.13735381E14,370628.0,MAX86915 IR
321,1.13735381E14,362289.0,MAX86915 RED
322,1.1373539E14,370697.0,MAX86915 IR
322,1.1373539E14,362365.0,MAX86915 RED
323,1.13735398E14,370761.0,MAX86915 IR
323,1.13735398E14,362410.0,MAX86915 RED
324,1.13735406E14,370867.0,MAX86915 IR
324,1.13735406E14,362491.0,MAX86915 RED
325,1.13735423E14,370955.0,MAX86915 IR
325,1.13735423E14,362559.0,MAX86915 RED
326,1.13735432E14,371077.0,MAX86915 IR
326,1.13735432E14,362686.0,MAX86915 RED
327,1.1373544E14,371165.0,MAX86915 IR
327,1.1373544E14,362740.0,MAX86915 RED
328,1.13735448E14,371301.0,MAX86915 IR
328,1.13735448E14,362857.0,MAX86915 RED
329,1.13735457E14,371361.0,MAX86915 IR
329,1.13735457E14,362921.0,MAX86915 RED
330,1.13735474E14,371471.0,MAX86915 IR
330,1.13735474E14,363040.0,MAX86915 RED
331,1.13735482E14,371569.0,MAX86915 IR
331,1.13735482E14,363143.0,MAX86915 RED
332,1.1373549E14,371678.0,MAX86915 IR
332,1.1373549E14,363205.0,MAX86915 RED
333,1.13735499E14,371750.0,MAX86915 IR
333,1.13735499E14,363309.0,MAX86915 RED
334,1.13735507E14,371848.0,MAX86915 IR
334,1.13735507E14,363370.0,MAX86915 RED
335,1.13735524E14,371919.0,MAX86915 IR
335,1.13735524E14,363445.0,MAX86915 RED
336,1.13735532E14,372026.0,MAX86915 IR
336,1.13735532E14,363526.0,MAX86915 RED
337,1.13735541E14,372137.0,MAX86915 IR
337,1.13735541E14,363619.0,MAX86915 RED
338,1.13735549E14,372260.0,MAX86915 IR
338,1.13735549E14,363725.0,MAX86915 RED
339,1.13735557E14,372364.0,MAX86915 IR
339,1.13735557E14,363820.0,MAX86915 RED
340,1.13735574E14,372496.0,MAX86915 IR
340,1.13735574E14,363936.0,MAX86915 RED
341,1.13735583E14,372569.0,MAX86915 IR
341,1.13735583E14,363989.0,MAX86915 RED
342,1.13735591E14,372541.0,MAX86915 IR
342,1.13735591E14,364023.0,MAX86915 RED
343,1.13735599E14,372369.0,MAX86915 IR
343,1.13735599E14,363943.0,MAX86915 RED
344,1.13735608E14,372206.0,MAX86915 IR
344,1.13735608E14,363836.0,MAX86915 RED
345,1.13735616E14,371911.0,MAX86915 IR
345,1.13735616E14,363716.0,MAX86915 RED
346,1.13735633E14,371691.0,MAX86915 IR
346,1.13735633E14,363638.0,MAX86915 RED
347,1.13735641E14,371435.0,MAX86915 IR
347,1.13735641E14,363544.0,MAX86915 RED
348,1.1373565E14,371218.0,MAX86915 IR
348,1.1373565E14,363504.0,MAX86915 RED
349,1.13735658E14,371088.0,MAX86915 IR
349,1.13735658E14,363457.0,MAX86915 RED
350,1.13735666E14,371004.0,MAX86915 IR
350,1.13735666E14,363497.0,MAX86915 RED
351,1.13735683E14,370998.0,MAX86915 IR
351,1.13735683E14,363599.0,MAX86915 RED
352,1.13735692E14,371117.0,MAX86915 IR
352,1.13735692E14,363703.0,MAX86915 RED
353,1.137357E14,371249.0,MAX86915 IR
353,1.137357E14,363913.0,MAX86915 RED
354,1.13735708E14,371440.0,MAX86915 IR
354,1.13735708E14,364065.0,MAX86915 RED
355,1.13735717E14,371627.0,MAX86915 IR
355,1.13735717E14,364255.0,MAX86915 RED
356,1.13735734E14,371824.0,MAX86915 IR
356,1.13735734E14,364423.0,MAX86915 RED
357,1.13735742E14,372033.0,MAX86915 IR
357,1.13735742E14,364582.0,MAX86915 RED
358,1.1373575E14,372111.0,MAX86915 IR
358,1.1373575E14,364670.0,MAX86915 RED
359,1.13735759E14,372201.0,MAX86915 IR
359,1.13735759E14,364729.0,MAX86915 RED
360,1.13735767E14,372244.0,MAX86915 IR
360,1.13735767E14,364772.0,MAX86915 RED
361,1.13735784E14,372293.0,MAX86915 IR
361,1.13735784E14,364794.0,MAX86915 RED
362,1.13735792E14,372322.0,MAX86915 IR
362,1.13735792E14,364769.0,MAX86915 RED
363,1.13735801E14,372291.0,MAX86915 IR
363,1.13735801E14,364770.0,MAX86915 RED
364,1.13735809E14,372196.0,MAX86915 IR
364,1.13735809E14,364699.0,MAX86915 RED
365,1.13735817E14,372124.0,MAX86915 IR
365,1.13735817E14,364656.0,MAX86915 RED
366,1.13735826E14,372072.0,MAX86915 IR
366,1.13735826E14,364599.0,MAX86915 RED
367,1.13735843E14,372043.0,MAX86915 IR
367,1.13735843E14,364586.0,MAX86915 RED
368,1.13735851E14,372091.0,MAX86915 IR
368,1.13735851E14,364637.0,MAX86915 RED
369,1.13735859E14,372183.0,MAX86915 IR
369,1.13735859E14,364726.0,MAX86915 RED
370,1.13735868E14,372347.0,MAX86915 IR
370,1.13735868E14,364770.0,MAX86915 RED
371,1.13735876E14,372472.0,MAX86915 IR
371,1.13735876E14,364859.0,MAX86915 RED
372,1.13735893E14,372558.0,MAX86915 IR
372,1.13735893E14,364974.0,MAX86915 RED
373,1.13735901E14,372612.0,MAX86915 IR
373,1.13735901E14,364966.0,MAX86915 RED
374,1.1373591E14,372678.0,MAX86915 IR
374,1.1373591E14,365041.0,MAX86915 RED
375,1.13735918E14,372706.0,MAX86915 IR
375,1.13735918E14,365061.0,MAX86915 RED
376,1.13735927E14,372698.0,MAX86915 IR
376,1.13735927E14,365061.0,MAX86915 RED
377,1.13735943E14,372694.0,MAX86915 IR
377,1.13735943E14,365071.0,MAX86915 RED
378,1.13735952E14,372641.0,MAX86915 IR
378,1.13735952E14,365050.0,MAX86915 RED
379,1.1373596E14,372563.0,MAX86915 IR
379,1.1373596E14,365012.0,MAX86915 RED
380,1.13735968E14,372527.0,MAX86915 IR
380,1.13735968E14,364990.0,MAX86915 RED
381,1.13735977E14,372511.0,MAX86915 IR
381,1.13735977E14,364970.0,MAX86915 RED
382,1.13735994E14,372613.0,MAX86915 IR
382,1.13735994E14,365076.0,MAX86915 RED
383,1.13736002E14,372762.0,MAX86915 IR
383,1.13736002E14,365136.0,MAX86915 RED
384,1.1373601E14,372997.0,MAX86915 IR
384,1.1373601E14,365330.0,MAX86915 RED
385,1.13736019E14,373163.0,MAX86915 IR
385,1.13736019E14,365432.0,MAX86915 RED
386,1.13736027E14,373296.0,MAX86915 IR
386,1.13736027E14,365526.0,MAX86915 RED
387,1.13736036E14,373385.0,MAX86915 IR
387,1.13736036E14,365573.0,MAX86915 RED
388,1.13736052E14,373404.0,MAX86915 IR
388,1.13736052E14,365571.0,MAX86915 RED
389,1.13736061E14,373385.0,MAX86915 IR
389,1.13736061E14,365566.0,MAX86915 RED
390,1.13736069E14,373413.0,MAX86915 IR
390,1.13736069E14,365572.0,MAX86915 RED
391,1.13736078E14,373444.0,MAX86915 IR
391,1.13736078E14,365540.0,MAX86915 RED
392,1.13736086E14,373403.0,MAX86915 IR
392,1.13736086E14,365493.0,MAX86915 RED
393,1.13736103E14,373386.0,MAX86915 IR
393,1.13736103E14,365466.0,MAX86915 RED
394,1.13736111E14,373375.0,MAX86915 IR
394,1.13736111E14,365497.0,MAX86915 RED
395,1.13736119E14,373432.0,MAX86915 IR
395,1.13736119E14,365479.0,MAX86915 RED
396,1.13736128E14,373495.0,MAX86915 IR
396,1.13736128E14,365520.0,MAX86915 RED
397,1.13736136E14,373612.0,MAX86915 IR
397,1.13736136E14,365571.0,MAX86915 RED
398,1.13736153E14,373724.0,MAX86915 IR
398,1.13736153E14,365680.0,MAX86915 RED
399,1.13736161E14,373817.0,MAX86915 IR
399,1.13736161E14,365721.0,MAX86915 RED
400,1.1373617E14,373925.0,MAX86915 IR
400,1.1373617E14,365755.0,MAX86915 RED
401,1.13736178E14,374006.0,MAX86915 IR
401,1.13736178E14,365780.0,MAX86915 RED
402,1.13736187E14,374025.0,MAX86915 IR
402,1.13736187E14,365835.0,MAX86915 RED
403,1.13736195E14,374079.0,MAX86915 IR
403,1.13736195E14,365813.0,MAX86915 RED
404,1.13736212E14,374148.0,MAX86915 IR
404,1.13736212E14,365864.0,MAX86915 RED
405,1.1373622E14,374228.0,MAX86915 IR
405,1.1373622E14,365908.0,MAX86915 RED
406,1.13736229E14,374277.0,MAX86915 IR
406,1.13736229E14,365909.0,MAX86915 RED
407,1.13736237E14,374293.0,MAX86915 IR
407,1.13736237E14,365920.0,MAX86915 RED
408,1.13736245E14,374321.0,MAX86915 IR
408,1.13736245E14,365921.0,MAX86915 RED
409,1.13736262E14,374339.0,MAX86915 IR
409,1.13736262E14,365926.0,MAX86915 RED
410,1.1373627E14,374333.0,MAX86915 IR
410,1.1373627E14,365923.0,MAX86915 RED
411,1.13736279E14,374329.0,MAX86915 IR
411,1.13736279E14,365935.0,MAX86915 RED
412,1.13736287E14,374320.0,MAX86915 IR
412,1.13736287E14,365968.0,MAX86915 RED
413,1.13736296E14,374381.0,MAX86915 IR
413,1.13736296E14,366018.0,MAX86915 RED
414,1.13736312E14,374506.0,MAX86915 IR
414,1.13736312E14,366090.0,MAX86915 RED
415,1.13736321E14,374736.0,MAX86915 IR
415,1.13736321E14,366275.0,MAX86915 RED
416,1.13736329E14,374975.0,MAX86915 IR
416,1.13736329E14,366530.0,MAX86915 RED
417,1.13736338E14,375243.0,MAX86915 IR
417,1.13736338E14,366687.0,MAX86915 RED
418,1.13736346E14,375453.0,MAX86915 IR
418,1.13736346E14,366873.0,MAX86915 RED
419,1.13736363E14,375651.0,MAX86915 IR
419,1.13736363E14,367020.0,MAX86915 RED
420,1.13736371E14,375814.0,MAX86915 IR
420,1.13736371E14,367183.0,MAX86915 RED
421,1.1373638E14,375968.0,MAX86915 IR
421,1.1373638E14,367290.0,MAX86915 RED
422,1.13736388E14,376161.0,MAX86915 IR
422,1.13736388E14,367379.0,MAX86915 RED
423,1.13736396E14,376375.0,MAX86915 IR
423,1.13736396E14,367488.0,MAX86915 RED
424,1.13736405E14,376606.0,MAX86915 IR
424,1.13736405E14,367720.0,MAX86915 RED
425,1.13736421E14,376873.0,MAX86915 IR
425,1.13736421E14,367858.0,MAX86915 RED
426,1.1373643E14,377084.0,MAX86915 IR
426,1.1373643E14,367999.0,MAX86915 RED
427,1.13736438E14,377256.0,MAX86915 IR
427,1.13736438E14,368101.0,MAX86915 RED
428,1.13736447E14,377364.0,MAX86915 IR
428,1.13736447E14,368115.0,MAX86915 RED
429,1.13736455E14,377458.0,MAX86915 IR
429,1.13736455E14,368211.0,MAX86915 RED
430,1.13736472E14,377588.0,MAX86915 IR
430,1.13736472E14,368299.0,MAX86915 RED
431,1.1373648E14,377706.0,MAX86915 IR
431,1.1373648E14,368376.0,MAX86915 RED
432,1.13736489E14,377842.0,MAX86915 IR
432,1.13736489E14,368477.0,MAX86915 RED
433,1.13736497E14,377992.0,MAX86915 IR
433,1.13736497E14,368560.0,MAX86915 RED
434,1.13736505E14,378060.0,MAX86915 IR
434,1.13736505E14,368579.0,MAX86915 RED
435,1.13736522E14,378126.0,MAX86915 IR
435,1.13736522E14,368574.0,MAX86915 RED
436,1.13736531E14,378137.0,MAX86915 IR
436,1.13736531E14,368601.0,MAX86915 RED
437,1.13736539E14,378134.0,MAX86915 IR
437,1.13736539E14,368584.0,MAX86915 RED
438,1.13736547E14,378130.0,MAX86915 IR
438,1.13736547E14,368514.0,MAX86915 RED
439,1.13736556E14,378133.0,MAX86915 IR
439,1.13736556E14,368498.0,MAX86915 RED
440,1.13736572E14,378107.0,MAX86915 IR
440,1.13736572E14,368540.0,MAX86915 RED
441,1.13736581E14,378124.0,MAX86915 IR
441,1.13736581E14,368525.0,MAX86915 RED
442,1.13736589E14,378205.0,MAX86915 IR
442,1.13736589E14,368525.0,MAX86915 RED
443,1.13736598E14,378263.0,MAX86915 IR
443,1.13736598E14,368605.0,MAX86915 RED
444,1.13736606E14,378346.0,MAX86915 IR
444,1.13736606E14,368648.0,MAX86915 RED
445,1.13736614E14,378528.0,MAX86915 IR
445,1.13736614E14,368775.0,MAX86915 RED
446,1.13736631E14,378715.0,MAX86915 IR
446,1.13736631E14,368929.0,MAX86915 RED
447,1.1373664E14,378914.0,MAX86915 IR
447,1.1373664E14,369059.0,MAX86915 RED
448,1.13736648E14,379089.0,MAX86915 IR
448,1.13736648E14,369158.0,MAX86915 RED
449,1.13736656E14,379205.0,MAX86915 IR
449,1.13736656E14,369239.0,MAX86915 RED
450,1.13736665E14,379309.0,MAX86915 IR
450,1.13736665E14,369282.0,MAX86915 RED
451,1.13736682E14,379378.0,MAX86915 IR
451,1.13736682E14,369395.0,MAX86915 RED
452,1.1373669E14,379455.0,MAX86915 IR
452,1.1373669E14,369385.0,MAX86915 RED
453,1.13736698E14,379536.0,MAX86915 IR
453,1.13736698E14,369426.0,MAX86915 RED
454,1.13736707E14,379606.0,MAX86915 IR
454,1.13736707E14,369486.0,MAX86915 RED
455,1.13736715E14,379741.0,MAX86915 IR
455,1.13736715E14,369609.0,MAX86915 RED
456,1.13736732E14,379914.0,MAX86915 IR
456,1.13736732E14,369697.0,MAX86915 RED
457,1.1373674E14,380088.0,MAX86915 IR
457,1.1373674E14,369775.0,MAX86915 RED
458,1.13736749E14,380253.0,MAX86915 IR
458,1.13736749E14,369874.0,MAX86915 RED
459,1.13736757E14,380395.0,MAX86915 IR
459,1.13736757E14,369932.0,MAX86915 RED
460,1.13736765E14,380515.0,MAX86915 IR
460,1.13736765E14,370040.0,MAX86915 RED
461,1.13736782E14,380504.0,MAX86915 IR
461,1.13736782E14,369949.0,MAX86915 RED
462,1.13736791E14,380332.0,MAX86915 IR
462,1.13736791E14,369877.0,MAX86915 RED
463,1.13736799E14,380000.0,MAX86915 IR
463,1.13736799E14,369643.0,MAX86915 RED
464,1.13736807E14,379502.0,MAX86915 IR
464,1.13736807E14,369417.0,MAX86915 RED
465,1.13736816E14,378959.0,MAX86915 IR
465,1.13736816E14,369124.0,MAX86915 RED
466,1.13736824E14,378434.0,MAX86915 IR
466,1.13736824E14,368836.0,MAX86915 RED
467,1.13736841E14,377966.0,MAX86915 IR
467,1.13736841E14,368630.0,MAX86915 RED
468,1.13736849E14,377624.0,MAX86915 IR
468,1.13736849E14,368463.0,MAX86915 RED
469,1.13736858E14,377354.0,MAX86915 IR
469,1.13736858E14,368348.0,MAX86915 RED
470,1.13736866E14,377181.0,MAX86915 IR
470,1.13736866E14,368246.0,MAX86915 RED
471,1.13736874E14,377126.0,MAX86915 IR
471,1.13736874E14,368210.0,MAX86915 RED
472,1.13736891E14,377119.0,MAX86915 IR
472,1.13736891E14,368221.0,MAX86915 RED
473,1.137369E14,377215.0,MAX86915 IR
473,1.137369E14,368269.0,MAX86915 RED
474,1.13736908E14,377302.0,MAX86915 IR
474,1.13736908E14,368388.0,MAX86915 RED
475,1.13736916E14,377419.0,MAX86915 IR
475,1.13736916E14,368432.0,MAX86915 RED
476,1.13736925E14,377586.0,MAX86915 IR
476,1.13736925E14,368550.0,MAX86915 RED
477,1.13736942E14,377711.0,MAX86915 IR
477,1.13736942E14,368608.0,MAX86915 RED
478,1.1373695E14,377867.0,MAX86915 IR
478,1.1373695E14,368699.0,MAX86915 RED
479,1.13736958E14,378198.0,MAX86915 IR
479,1.13736958E14,368916.0,MAX86915 RED
480,1.13736967E14,378544.0,MAX86915 IR
480,1.13736967E14,369172.0,MAX86915 RED
481,1.13736975E14,379024.0,MAX86915 IR
481,1.13736975E14,369466.0,MAX86915 RED
482,1.13736984E14,379462.0,MAX86915 IR
482,1.13736984E14,369835.0,MAX86915 RED
483,1.13737E14,379982.0,MAX86915 IR
483,1.13737E14,370197.0,MAX86915 RED
484,1.13737009E14,380366.0,MAX86915 IR
484,1.13737009E14,370449.0,MAX86915 RED
485,1.13737017E14,380693.0,MAX86915 IR
485,1.13737017E14,370634.0,MAX86915 RED
486,1.13737025E14,381009.0,MAX86915 IR
486,1.13737025E14,370851.0,MAX86915 RED
487,1.13737034E14,381227.0,MAX86915 IR
487,1.13737034E14,370993.0,MAX86915 RED
488,1.13737051E14,381420.0,MAX86915 IR
488,1.13737051E14,371062.0,MAX86915 RED
489,1.13737059E14,381619.0,MAX86915 IR
489,1.13737059E14,371183.0,MAX86915 RED
490,1.13737067E14,381775.0,MAX86915 IR
490,1.13737067E14,371264.0,MAX86915 RED
491,1.13737076E14,381879.0,MAX86915 IR
491,1.13737076E14,371318.0,MAX86915 RED
492,1.13737084E14,381941.0,MAX86915 IR
492,1.13737084E14,371319.0,MAX86915 RED
493,1.13737101E14,381940.0,MAX86915 IR
493,1.13737101E14,371327.0,MAX86915 RED
494,1.13737109E14,381868.0,MAX86915 IR
494,1.13737109E14,371292.0,MAX86915 RED
495,1.13737118E14,381802.0,MAX86915 IR
495,1.13737118E14,371275.0,MAX86915 RED
496,1.13737126E14,381735.0,MAX86915 IR
496,1.13737126E14,371255.0,MAX86915 RED
497,1.13737135E14,381626.0,MAX86915 IR
497,1.13737135E14,371205.0,MAX86915 RED
498,1.13737151E14,381473.0,MAX86915 IR
498,1.13737151E14,371025.0,MAX86915 RED
499,1.1373716E14,381275.0,MAX86915 IR
499,1.1373716E14,370967.0,MAX86915 RED
500,1.13737168E14,381030.0,MAX86915 IR
500,1.13737168E14,370821.0,MAX86915 RED
501,1.13737176E14,380910.0,MAX86915 IR
501,1.13737176E14,370713.0,MAX86915 RED
502,1.13737185E14,380805.0,MAX86915 IR
502,1.13737185E14,370608.0,MAX86915 RED
503,1.13737193E14,380797.0,MAX86915 IR
503,1.13737193E14,370562.0,MAX86915 RED
504,1.1373721E14,380793.0,MAX86915 IR
504,1.1373721E14,370556.0,MAX86915 RED
505,1.13737218E14,380828.0,MAX86915 IR
505,1.13737218E14,370534.0,MAX86915 RED
506,1.13737227E14,380933.0,MAX86915 IR
506,1.13737227E14,370536.0,MAX86915 RED
507,1.13737235E14,381095.0,MAX86915 IR
507,1.13737235E14,370647.0,MAX86915 RED
508,1.13737244E14,381311.0,MAX86915 IR
508,1.13737244E14,370765.0,MAX86915 RED
509,1.1373726E14,381539.0,MAX86915 IR
509,1.1373726E14,370804.0,MAX86915 RED
510,1.13737269E14,381750.0,MAX86915 IR
510,1.13737269E14,370938.0,MAX86915 RED
511,1.13737277E14,381921.0,MAX86915 IR
511,1.13737277E14,371039.0,MAX86915 RED
512,1.13737286E14,382190.0,MAX86915 IR
512,1.13737286E14,371120.0,MAX86915 RED
513,1.13737294E14,382463.0,MAX86915 IR
513,1.13737294E14,371252.0,MAX86915 RED
514,1.13737311E14,382682.0,MAX86915 IR
514,1.13737311E14,371448.0,MAX86915 RED
515,1.13737319E14,382856.0,MAX86915 IR
515,1.13737319E14,371480.0,MAX86915 RED
516,1.13737327E14,383011.0,MAX86915 IR
516,1.13737327E14,371556.0,MAX86915 RED
517,1.13737336E14,383142.0,MAX86915 IR
517,1.13737336E14,371593.0,MAX86915 RED
518,1.13737344E14,383291.0,MAX86915 IR
518,1.13737344E14,371626.0,MAX86915 RED
519,1.13737361E14,383504.0,MAX86915 IR
519,1.13737361E14,371739.0,MAX86915 RED
520,1.13737369E14,383634.0,MAX86915 IR
520,1.13737369E14,371828.0,MAX86915 RED
521,1.13737378E14,383787.0,MAX86915 IR
521,1.13737378E14,371884.0,MAX86915 RED
522,1.13737386E14,383884.0,MAX86915 IR
522,1.13737386E14,371932.0,MAX86915 RED
523,1.13737395E14,383897.0,MAX86915 IR
523,1.13737395E14,371932.0,MAX86915 RED
524,1.13737403E14,383915.0,MAX86915 IR
524,1.13737403E14,371964.0,MAX86915 RED
525,1.1373742E14,383851.0,MAX86915 IR
525,1.1373742E14,371921.0,MAX86915 RED
526,1.13737428E14,383845.0,MAX86915 IR
526,1.13737428E14,371931.0,MAX86915 RED
527,1.13737436E14,383843.0,MAX86915 IR
527,1.13737436E14,371984.0,MAX86915 RED
528,1.13737445E14,383869.0,MAX86915 IR
528,1.13737445E14,372004.0,MAX86915 RED
529,1.13737453E14,383845.0,MAX86915 IR
529,1.13737453E14,372031.0,MAX86915 RED
530,1.1373747E14,383733.0,MAX86915 IR
530,1.1373747E14,371967.0,MAX86915 RED
531,1.13737478E14,383563.0,MAX86915 IR
531,1.13737478E14,371875.0,MAX86915 RED
532,1.13737487E14,383337.0,MAX86915 IR
532,1.13737487E14,371705.0,MAX86915 RED
533,1.13737495E14,383076.0,MAX86915 IR
533,1.13737495E14,371572.0,MAX86915 RED
534,1.13737504E14,382780.0,MAX86915 IR
534,1.13737504E14,371438.0,MAX86915 RED
535,1.1373752E14,382557.0,MAX86915 IR
535,1.1373752E14,371371.0,MAX86915 RED
536,1.13737529E14,382365.0,MAX86915 IR
536,1.13737529E14,371226.0,MAX86915 RED
537,1.13737537E14,382167.0,MAX86915 IR
537,1.13737537E14,371108.0,MAX86915 RED
538,1.13737546E14,381940.0,MAX86915 IR
538,1.13737546E14,370988.0,MAX86915 RED
539,1.13737554E14,381801.0,MAX86915 IR
539,1.13737554E14,370899.0,MAX86915 RED
540,1.13737562E14,381666.0,MAX86915 IR
540,1.13737562E14,370817.0,MAX86915 RED
541,1.13737579E14,381535.0,MAX86915 IR
541,1.13737579E14,370668.0,MAX86915 RED
542,1.13737587E14,381355.0,MAX86915 IR
542,1.13737587E14,370546.0,MAX86915 RED
543,1.13737596E14,381135.0,MAX86915 IR
543,1.13737596E14,370326.0,MAX86915 RED
544,1.13737604E14,380921.0,MAX86915 IR
544,1.13737604E14,370185.0,MAX86915 RED
545,1.13737613E14,380768.0,MAX86915 IR
545,1.13737613E14,370127.0,MAX86915 RED
546,1.13737629E14,380647.0,MAX86915 IR
546,1.13737629E14,370051.0,MAX86915 RED
547,1.13737638E14,380654.0,MAX86915 IR
547,1.13737638E14,370053.0,MAX86915 RED
548,1.13737646E14,380736.0,MAX86915 IR
548,1.13737646E14,370119.0,MAX86915 RED
549,1.13737655E14,380816.0,MAX86915 IR
549,1.13737655E14,370180.0,MAX86915 RED
550,1.13737663E14,380947.0,MAX86915 IR
550,1.13737663E14,370201.0,MAX86915 RED
551,1.1373768E14,381049.0,MAX86915 IR
551,1.1373768E14,370265.0,MAX86915 RED
552,1.13737688E14,381161.0,MAX86915 IR
552,1.13737688E14,370342.0,MAX86915 RED
553,1.13737697E14,381299.0,MAX86915 IR
553,1.13737697E14,370375.0,MAX86915 RED
554,1.13737705E14,381448.0,MAX86915 IR
554,1.13737705E14,370509.0,MAX86915 RED
555,1.13737713E14,381612.0,MAX86915 IR
555,1.13737713E14,370560.0,MAX86915 RED
556,1.1373773E14,381678.0,MAX86915 IR
556,1.1373773E14,370528.0,MAX86915 RED
557,1.13737738E14,381716.0,MAX86915 IR
557,1.13737738E14,370559.0,MAX86915 RED
558,1.13737747E14,381804.0,MAX86915 IR
558,1.13737747E14,370666.0,MAX86915 RED
559,1.13737755E14,381924.0,MAX86915 IR
559,1.13737755E14,370681.0,MAX86915 RED
560,1.13737764E14,382196.0,MAX86915 IR
560,1.13737764E14,370823.0,MAX86915 RED
561,1.13737772E14,382491.0,MAX86915 IR
561,1.13737772E14,370983.0,MAX86915 RED
562,1.13737789E14,382820.0,MAX86915 IR
562,1.13737789E14,371230.0,MAX86915 RED
563,1.13737797E14,383178.0,MAX86915 IR
563,1.13737797E14,371407.0,MAX86915 RED
564,1.13737806E14,383586.0,MAX86915 IR
564,1.13737806E14,371652.0,MAX86915 RED
565,1.13737814E14,384064.0,MAX86915 IR
565,1.13737814E14,371901.0,MAX86915 RED
566,1.13737822E14,384464.0,MAX86915 IR
566,1.13737822E14,372117.0,MAX86915 RED
567,1.13737839E14,384861.0,MAX86915 IR
567,1.13737839E14,372318.0,MAX86915 RED
568,1.13737848E14,385189.0,MAX86915 IR
568,1.13737848E14,372527.0,MAX86915 RED
569,1.13737856E14,385479.0,MAX86915 IR
569,1.13737856E14,372637.0,MAX86915 RED
570,1.13737864E14,385712.0,MAX86915 IR
570,1.13737864E14,372780.0,MAX86915 RED
571,1.13737873E14,385931.0,MAX86915 IR
571,1.13737873E14,372921.0,MAX86915 RED
572,1.13737889E14,386118.0,MAX86915 IR
572,1.13737889E14,372950.0,MAX86915 RED
573,1.13737898E14,386216.0,MAX86915 IR
573,1.13737898E14,373027.0,MAX86915 RED
574,1.13737906E14,386347.0,MAX86915 IR
574,1.13737906E14,373125.0,MAX86915 RED
575,1.13737915E14,386531.0,MAX86915 IR
575,1.13737915E14,373170.0,MAX86915 RED
576,1.13737923E14,386730.0,MAX86915 IR
576,1.13737923E14,373299.0,MAX86915 RED
577,1.1373794E14,386941.0,MAX86915 IR
577,1.1373794E14,373404.0,MAX86915 RED
578,1.13737948E14,387140.0,MAX86915 IR
578,1.13737948E14,373419.0,MAX86915 RED
